,station_id,name,lat,lon,capacity,stationCode_x,rental_methods,timestamp,datetime,stationCode_y,num_bikes_available,numBikesAvailable,num_docks_available,numDocksAvailable,is_installed,is_returning,is_renting,last_reported,mechanical_available,ebike_available
0,213688169,Benjamin Godard - Victor Hugo,48.865983,2.275725,35,16107,,1587953380.0,2020-04-27 04:09:40,16107,5,5,30,30,1,1,1,1587953277,1,4
1,99950133,André Mazet - Saint-André des Arts,48.85375581057431,2.3390958085656166,55,6015,['CREDITCARD'],1587953380.0,2020-04-27 04:09:40,6015,13,13,40,40,1,1,1,1587953341,12,1
2,516709288,Charonne - Robert et Sonia Delauney,48.85590755596891,2.3925706744194035,20,11104,,1587953380.0,2020-04-27 04:09:40,11104,1,1,19,19,1,1,1,1587953206,0,1
3,36255,Toudouze - Clauzel,48.87929591733507,2.3373600840568547,21,9020,['CREDITCARD'],1587953380.0,2020-04-27 04:09:40,9020,4,4,17,17,1,1,1,1587953365,3,1
4,37815204,Mairie du 12ème,48.84085531176338,2.3875549435615544,30,12109,,1587953380.0,2020-04-27 04:09:40,12109,6,6,24,24,1,1,1,1587953256,3,3
5,100769544,Harpe - Saint-Germain,48.85151881501689,2.343670316040516,45,5001,['CREDITCARD'],1587953380.0,2020-04-27 04:09:40,5001,17,17,28,28,1,1,1,1587953291,17,0
6,85002689,Jourdan - Stade Charléty,48.81942833336948,2.343335375189781,60,14014,['CREDITCARD'],1587953380.0,2020-04-27 04:09:40,14014,8,8,52,52,1,1,1,1587953320,1,7
7,54000559,Jouffroy d'Abbans - Wagram,48.881973298351625,2.301132157444954,40,17026,['CREDITCARD'],1587953380.0,2020-04-27 04:09:40,17026,10,10,30,30,1,1,1,1587953252,3,7
8,85043758,Guersant - Gouvion-Saint-Cyr,48.88287775178599,2.287667370814871,39,17041,['CREDITCARD'],1587953380.0,2020-04-27 04:09:40,17041,32,32,7,7,1,1,1,1587953214,25,7
9,123095125,Alibert - Jemmapes,48.8710440519842,2.366104461987773,60,10013,['CREDITCARD'],1587953380.0,2020-04-27 04:09:40,10013,19,19,41,41,1,1,1,1587953142,17,2
10,129026597,Caumartin - Provence,48.874422773426545,2.3284685611724854,22,9104,['CREDITCARD'],1587953380.0,2020-04-27 04:09:40,9104,10,10,12,12,1,1,1,1587953370,7,3
11,251039991,Cassini - Denfert-Rochereau,48.83752583906732,2.336035408079624,25,14111,['CREDITCARD'],1587953380.0,2020-04-27 04:09:40,14111,0,0,25,25,1,1,1,1587953194,0,0
