,station_id,name,lat,lon,capacity,stationCode_x,rental_methods,timestamp,datetime,stationCode_y,num_bikes_available,numBikesAvailable,num_docks_available,numDocksAvailable,is_installed,is_returning,is_renting,last_reported,mechanical_available,ebike_available
0,213688169,Benjamin Godard - Victor Hugo,48.865983,2.275725,35,16107,,1587902928.0,2020-04-26 14:08:48,16107,5,5,30,30,1,1,1,1587902321,1,4
1,99950133,André Mazet - Saint-André des Arts,48.85375581057431,2.3390958085656166,55,6015,['CREDITCARD'],1587902928.0,2020-04-26 14:08:48,6015,14,14,39,39,1,1,1,1587902915,13,1
2,516709288,Charonne - Robert et Sonia Delauney,48.85590755596891,2.3925706744194035,20,11104,,1587902928.0,2020-04-26 14:08:48,11104,2,2,18,18,1,1,1,1587902681,0,2
3,36255,Toudouze - Clauzel,48.87929591733507,2.3373600840568547,21,9020,['CREDITCARD'],1587902928.0,2020-04-26 14:08:48,9020,7,7,14,14,1,1,1,1587902921,5,2
4,37815204,Mairie du 12ème,48.84085531176338,2.3875549435615544,30,12109,,1587902928.0,2020-04-26 14:08:48,12109,3,3,27,27,1,1,1,1587902849,2,1
5,100769544,Harpe - Saint-Germain,48.85151881501689,2.343670316040516,45,5001,['CREDITCARD'],1587902928.0,2020-04-26 14:08:48,5001,16,16,29,29,1,1,1,1587902863,15,1
6,85002689,Jourdan - Stade Charléty,48.81942833336948,2.343335375189781,60,14014,['CREDITCARD'],1587902928.0,2020-04-26 14:08:48,14014,6,6,54,54,1,1,1,1587902870,1,5
7,54000559,Jouffroy d'Abbans - Wagram,48.881973298351625,2.301132157444954,40,17026,['CREDITCARD'],1587902928.0,2020-04-26 14:08:48,17026,11,11,29,29,1,1,1,1587902664,3,8
8,85043758,Guersant - Gouvion-Saint-Cyr,48.88287775178599,2.287667370814871,39,17041,['CREDITCARD'],1587902928.0,2020-04-26 14:08:48,17041,35,35,4,4,1,1,1,1587902921,26,9
9,123095125,Alibert - Jemmapes,48.8710440519842,2.366104461987773,60,10013,['CREDITCARD'],1587902928.0,2020-04-26 14:08:48,10013,15,15,45,45,1,1,1,1587902588,12,3
10,129026597,Caumartin - Provence,48.874422773426545,2.3284685611724854,22,9104,['CREDITCARD'],1587902928.0,2020-04-26 14:08:48,9104,9,9,13,13,1,1,1,1587902861,8,1
11,251039991,Cassini - Denfert-Rochereau,48.83752583906732,2.336035408079624,25,14111,['CREDITCARD'],1587902928.0,2020-04-26 14:08:48,14111,4,4,21,21,1,1,1,1587902791,2,2
12,37874517,Saint-Sulpice,48.85165383178419,2.3308077827095985,21,6003,['CREDITCARD'],1587902928.0,2020-04-26 14:08:48,6003,6,6,15,15,1,1,1,1587902718,3,3
13,66491398,Le Brun - Gobelins,48.835092787823875,2.353468135133752,48,13007,['CREDITCARD'],1587902928.0,2020-04-26 14:08:48,13007,15,15,33,33,1,1,1,1587902854,11,4
14,210403080,Lacépède - Monge,48.84389286531899,2.3519663885235786,23,5110,['CREDITCARD'],1587902928.0,2020-04-26 14:08:48,5110,3,3,20,20,1,1,1,1587902653,0,3
15,210561800,Saint-Romain - Cherche-Midi,48.84708159081946,2.321374788880348,17,6108,,1587902928.0,2020-04-26 14:08:48,6108,8,8,9,9,1,1,1,1587902675,8,0
16,209063434,André Karman - République,48.91039875761846,2.3851355910301213,31,33006,,1587902928.0,2020-04-26 14:08:48,33006,22,22,10,10,1,1,1,1587902723,6,16
17,94555589,Pierre et Marie Curie - Maurice Thorez,48.81580226360801,2.376804985105991,27,42016,,1587902928.0,2020-04-26 14:08:48,42016,12,12,15,15,1,1,1,1587902831,0,12
18,244498842,Bois de Vincennes - Gare,48.836022242886884,2.4708339950830287,50,41301,['CREDITCARD'],1587902928.0,2020-04-26 14:08:48,41301,29,29,21,21,1,1,1,1587902651,27,2
19,43195240,Silly - Galliéni,48.835583838705936,2.2325500845909123,25,21010,['CREDITCARD'],1587902928.0,2020-04-26 14:08:48,21010,10,10,15,15,1,1,1,1587902715,6,4
