,station_id,name,lat,lon,capacity,stationCode_x,rental_methods,timestamp,datetime,stationCode_y,num_bikes_available,numBikesAvailable,num_docks_available,numDocksAvailable,is_installed,is_returning,is_renting,last_reported,mechanical_available,ebike_available
0,213688169,Benjamin Godard - Victor Hugo,48.865983,2.275725,35,16107,,1587823565.0,2020-04-25 16:06:05,16107,3,3,32,32,1,1,1,1587823449,1,2
1,99950133,André Mazet - Saint-André des Arts,48.85375581057431,2.3390958085656166,55,6015,['CREDITCARD'],1587823565.0,2020-04-25 16:06:05,6015,14,14,39,39,1,1,1,1587823554,12,2
2,516709288,Charonne - Robert et Sonia Delauney,48.85590755596891,2.3925706744194035,20,11104,,1587823565.0,2020-04-25 16:06:05,11104,3,3,17,17,1,1,1,1587823462,1,2
3,36255,Toudouze - Clauzel,48.87929591733507,2.3373600840568547,21,9020,['CREDITCARD'],1587823565.0,2020-04-25 16:06:05,9020,7,7,14,14,1,1,1,1587823425,5,2
4,37815204,Mairie du 12ème,48.84085531176338,2.3875549435615544,30,12109,,1587823565.0,2020-04-25 16:06:05,12109,5,5,25,25,1,1,1,1587823118,4,1
5,100769544,Harpe - Saint-Germain,48.85151881501689,2.343670316040516,45,5001,['CREDITCARD'],1587823565.0,2020-04-25 16:06:05,5001,15,15,30,30,1,1,1,1587823131,14,1
6,85002689,Jourdan - Stade Charléty,48.81942833336948,2.343335375189781,60,14014,['CREDITCARD'],1587823565.0,2020-04-25 16:06:05,14014,4,4,56,56,1,1,1,1587823352,1,3
7,54000559,Jouffroy d'Abbans - Wagram,48.881973298351625,2.301132157444954,40,17026,['CREDITCARD'],1587823565.0,2020-04-25 16:06:05,17026,10,10,30,30,1,1,1,1587823414,5,5
8,85043758,Guersant - Gouvion-Saint-Cyr,48.88287775178599,2.287667370814871,39,17041,['CREDITCARD'],1587823565.0,2020-04-25 16:06:05,17041,32,32,7,7,1,1,1,1587823554,24,8
9,123095125,Alibert - Jemmapes,48.8710440519842,2.366104461987773,60,10013,['CREDITCARD'],1587823565.0,2020-04-25 16:06:05,10013,12,12,48,48,1,1,1,1587823470,11,1
10,129026597,Caumartin - Provence,48.874422773426545,2.3284685611724854,22,9104,['CREDITCARD'],1587823565.0,2020-04-25 16:06:05,9104,11,11,11,11,1,1,1,1587823509,11,0
11,251039991,Cassini - Denfert-Rochereau,48.83752583906732,2.336035408079624,25,14111,['CREDITCARD'],1587823565.0,2020-04-25 16:06:05,14111,1,1,24,24,1,1,1,1587823052,0,1
12,37874517,Saint-Sulpice,48.85165383178419,2.3308077827095985,21,6003,['CREDITCARD'],1587823565.0,2020-04-25 16:06:05,6003,8,8,13,13,1,1,1,1587823424,8,0
13,66491398,Le Brun - Gobelins,48.835092787823875,2.353468135133752,48,13007,['CREDITCARD'],1587823565.0,2020-04-25 16:06:05,13007,23,23,25,25,1,1,1,1587823183,14,9
14,210403080,Lacépède - Monge,48.84389286531899,2.3519663885235786,23,5110,['CREDITCARD'],1587823565.0,2020-04-25 16:06:05,5110,3,3,20,20,1,1,1,1587823429,1,2
15,210561800,Saint-Romain - Cherche-Midi,48.84708159081946,2.321374788880348,17,6108,,1587823565.0,2020-04-25 16:06:05,6108,12,12,5,5,1,1,1,1587823281,11,1
16,209063434,André Karman - République,48.91039875761846,2.3851355910301213,31,33006,,1587823565.0,2020-04-25 16:06:05,33006,24,24,8,8,1,1,1,1587823473,7,17
17,94555589,Pierre et Marie Curie - Maurice Thorez,48.81580226360801,2.376804985105991,27,42016,,1587823565.0,2020-04-25 16:06:05,42016,10,10,17,17,1,1,1,1587823510,0,10
