,station_id,name,lat,lon,capacity,stationCode_x,rental_methods,timestamp,datetime,stationCode_y,num_bikes_available,numBikesAvailable,num_docks_available,numDocksAvailable,is_installed,is_returning,is_renting,last_reported,mechanical_available,ebike_available
0,213688169,Benjamin Godard - Victor Hugo,48.865983,2.275725,35,16107,,1587096060.0,2020-04-17 06:01:00,16107,10,10,25,25,1,1,1,1587094628,4,6
1,99950133,André Mazet - Saint-André des Arts,48.85375581057431,2.3390958085656166,55,6015,['CREDITCARD'],1587096060.0,2020-04-17 06:01:00,6015,30,30,23,23,1,1,1,1587094895,27,3
2,516709288,Charonne - Robert et Sonia Delauney,48.85590755596891,2.3925706744194035,20,11104,,1587096060.0,2020-04-17 06:01:00,11104,3,3,17,17,1,1,1,1587094737,2,1
3,36255,Toudouze - Clauzel,48.87929591733507,2.3373600840568547,21,9020,['CREDITCARD'],1587096060.0,2020-04-17 06:01:00,9020,15,15,6,6,1,1,1,1587094817,12,3
4,37815204,Mairie du 12ème,48.84085531176338,2.3875549435615544,30,12109,,1587096060.0,2020-04-17 06:01:00,12109,14,14,16,16,1,1,1,1587094704,11,3
5,100769544,Harpe - Saint-Germain,48.85151881501689,2.343670316040516,45,5001,['CREDITCARD'],1587096060.0,2020-04-17 06:01:00,5001,16,16,29,29,1,1,1,1587094834,15,1
6,85002689,Jourdan - Stade Charléty,48.81942833336948,2.343335375189781,60,14014,['CREDITCARD'],1587096060.0,2020-04-17 06:01:00,14014,7,7,53,53,1,1,1,1587094666,3,4
7,54000559,Jouffroy d'Abbans - Wagram,48.881973298351625,2.301132157444954,40,17026,['CREDITCARD'],1587096060.0,2020-04-17 06:01:00,17026,11,11,29,29,1,1,1,1587094749,7,4
8,85043758,Guersant - Gouvion-Saint-Cyr,48.88287775178599,2.287667370814871,39,17041,['CREDITCARD'],1587096060.0,2020-04-17 06:01:00,17041,23,23,16,16,1,1,1,1587094631,16,7
9,123095125,Alibert - Jemmapes,48.8710440519842,2.366104461987773,60,10013,['CREDITCARD'],1587096060.0,2020-04-17 06:01:00,10013,13,13,47,47,1,1,1,1587094867,10,3
10,129026597,Caumartin - Provence,48.874422773426545,2.3284685611724854,22,9104,['CREDITCARD'],1587096060.0,2020-04-17 06:01:00,9104,5,5,17,17,1,1,1,1587094590,3,2
11,251039991,Cassini - Denfert-Rochereau,48.83752583906732,2.336035408079624,25,14111,['CREDITCARD'],1587096060.0,2020-04-17 06:01:00,14111,2,2,23,23,1,1,1,1587094773,0,2
12,37874517,Saint-Sulpice,48.85165383178419,2.3308077827095985,21,6003,['CREDITCARD'],1587096060.0,2020-04-17 06:01:00,6003,13,13,8,8,1,1,1,1587094542,9,4
13,66491398,Le Brun - Gobelins,48.835092787823875,2.353468135133752,48,13007,['CREDITCARD'],1587096060.0,2020-04-17 06:01:00,13007,18,18,29,29,1,1,1,1587094743,11,7
14,210403080,Lacépède - Monge,48.84389286531899,2.3519663885235786,23,5110,['CREDITCARD'],1587096060.0,2020-04-17 06:01:00,5110,4,4,19,19,1,1,1,1587094865,2,2
15,210561800,Saint-Romain - Cherche-Midi,48.84708159081946,2.321374788880348,17,6108,,1587096060.0,2020-04-17 06:01:00,6108,9,9,8,8,1,1,1,1587094822,7,2
16,209063434,André Karman - République,48.91039875761846,2.3851355910301213,31,33006,,1587096060.0,2020-04-17 06:01:00,33006,7,7,25,25,1,1,1,1587094603,4,3
17,94555589,Pierre et Marie Curie - Maurice Thorez,48.81580226360801,2.376804985105991,27,42016,,1587096060.0,2020-04-17 06:01:00,42016,14,14,13,13,1,1,1,1587094634,5,9
18,244498842,Bois de Vincennes - Gare,48.836022242886884,2.4708339950830287,50,41301,['CREDITCARD'],1587096060.0,2020-04-17 06:01:00,41301,31,31,19,19,1,1,1,1587094795,25,6
19,43195240,Silly - Galliéni,48.835583838705936,2.2325500845909123,25,21010,['CREDITCARD'],1587096060.0,2020-04-17 06:01:00,21010,6,6,19,19,1,1,1,1587094575,4,2
20,210405211,Beaux-Arts - Bonaparte,48.856451985395786,2.334851883351803,20,6021,['CREDITCARD'],1587096060.0,2020-04-17 06:01:00,6021,5,5,16,16,1,1,1,1587094597,5,0
21,501862076,Place Nelson Mandela ,48.862090937689715,2.196576297283173,22,25006,['CREDITCARD'],1587096060.0,2020-04-17 06:01:00,25006,5,5,17,17,1,1,1,1587094842,3,2
22,437597018,Invalides - Duroc,48.8477924732952,2.3161920905113225,29,7001,['CREDITCARD'],1587096060.0,2020-04-17 06:01:00,7001,15,15,13,13,1,1,1,1587094867,14,1
23,207633746,Grande Armée - Brunel,48.876116,2.288124,62,17038,['CREDITCARD'],1587096060.0,2020-04-17 06:01:00,17038,8,8,54,54,1,1,1,1587094591,1,7
24,210566542,Square Boucicaut,48.851296433665276,2.325061820447445,60,7003,['CREDITCARD'],1587096060.0,2020-04-17 06:01:00,7003,4,4,56,56,1,1,1,1587094878,1,3
25,312165511,Faubourg Du Temple - Republique,48.867872484748744,2.3648982158072323,38,11037,['CREDITCARD'],1587096060.0,2020-04-17 06:01:00,11037,30,30,9,9,1,1,1,1587094820,28,2
26,210738704,Mazagran - Bonne Nouvelle,48.870278,2.351281,25,10105,['CREDITCARD'],1587096060.0,2020-04-17 06:01:00,10105,0,0,25,25,1,0,0,1581905135,0,0
