,station_id,name,lat,lon,lat_lon,address_raw,municipality,postcode,cityDistrict,capacity,is_installed,is_returning,is_renting
359,378648513,Jean Colly - Tolbiac,48.82781729159785,2.3705490678548813,"48.827817291597846, 2.3705490678548813","{'buildingNumber': '6', 'streetNumber': '6', 'routeNumbers': [], 'street': 'Rue Jean Colly', 'streetName': 'Rue Jean Colly', 'streetNameAndNumber': '6 Rue Jean Colly', 'countryCode': 'FR', 'countrySubdivision': 'Île-de-France', 'countrySecondarySubdivision': 'Paris', 'municipality': 'Paris', 'postalCode': '75013', 'municipalitySubdivision': '13ème Arrondissement', 'country': 'France', 'countryCodeISO3': 'FRA', 'freeformAddress': '6 Rue Jean Colly, Paris, 75013', 'boundingBox': {'northEast': '48.827963,2.370833', 'southWest': '48.827711,2.369395', 'entity': 'position'}, 'localName': 'Paris'}",Paris,75013,13,36,1,1,1
360,27278603,Porte de la Villette,48.89835196548483,2.386150136590004,"48.89835196548483, 2.386150136590004","{'routeNumbers': [], 'street': 'Boulevard MacDonald', 'streetName': 'Boulevard MacDonald', 'countryCode': 'FR', 'countrySubdivision': 'Île-de-France', 'countrySecondarySubdivision': 'Paris', 'municipality': 'Paris', 'postalCode': '75019', 'municipalitySubdivision': '19ème Arrondissement', 'country': 'France', 'countryCodeISO3': 'FRA', 'freeformAddress': 'Boulevard MacDonald, Paris, 75019', 'boundingBox': {'northEast': '48.898418,2.386192', 'southWest': '48.898318,2.385853', 'entity': 'position'}, 'localName': 'Paris'}",Paris,75019,19,27,1,1,1
361,13497763,Ouest - Château ,48.83617286014242,2.319392143923804,"48.83617286014242, 2.319392143923804","{'buildingNumber': '57', 'streetNumber': '57', 'routeNumbers': [], 'street': ""Rue de l'Ouest"", 'streetName': ""Rue de l'Ouest"", 'streetNameAndNumber': ""57 Rue de l'Ouest"", 'countryCode': 'FR', 'countrySubdivision': 'Île-de-France', 'countrySecondarySubdivision': 'Paris', 'municipality': 'Paris', 'postalCode': '75014', 'municipalitySubdivision': '14ème Arrondissement', 'country': 'France', 'countryCodeISO3': 'FRA', 'freeformAddress': ""57 Rue de l'Ouest, Paris, 75014"", 'boundingBox': {'northEast': '48.836255,2.319567', 'southWest': '48.836005,2.319046', 'entity': 'position'}, 'localName': 'Paris'}",Paris,75014,14,23,1,1,1
362,653042442,Place aux Étoiles,48.918356294084646,2.3523425683379173,"48.91835629408464, 2.3523425683379173","{'buildingNumber': '8', 'streetNumber': '8', 'routeNumbers': [], 'street': 'Rue Luigi Cherubini', 'streetName': 'Rue Luigi Cherubini', 'streetNameAndNumber': '8 Rue Luigi Cherubini', 'countryCode': 'FR', 'countrySubdivision': 'Île-de-France', 'countrySecondarySubdivision': 'Seine-Saint-Denis', 'municipality': 'Saint-Denis', 'postalCode': '93210', 'municipalitySubdivision': 'Saint-Denis', 'country': 'France', 'countryCodeISO3': 'FRA', 'freeformAddress': '8 Rue Luigi Cherubini, Saint-Denis, 93210', 'boundingBox': {'northEast': '48.918719,2.352238', 'southWest': '48.918200,2.352116', 'entity': 'position'}, 'localName': 'Saint-Denis'}",Saint-Denis,93210,Saint-Denis,40,1,1,1
363,49807107,Flandrin - Henri Martin,48.8643275,2.2724173999999997,"48.8643275, 2.2724174","{'buildingNumber': '2', 'streetNumber': '2', 'routeNumbers': [], 'street': 'Boulevard Flandrin', 'streetName': 'Boulevard Flandrin', 'streetNameAndNumber': '2 Boulevard Flandrin', 'countryCode': 'FR', 'countrySubdivision': 'Île-de-France', 'countrySecondarySubdivision': 'Paris', 'municipality': 'Paris', 'postalCode': '75116', 'municipalitySubdivision': '16ème Arrondissement', 'country': 'France', 'countryCodeISO3': 'FRA', 'freeformAddress': '2 Boulevard Flandrin, Paris, 75116', 'boundingBox': {'northEast': '48.864614,2.272419', 'southWest': '48.864182,2.272410', 'entity': 'position'}, 'localName': 'Paris'}",Paris,75116,16,18,1,1,1
364,384370499,Place Charles Vallin,48.835523812040776,2.302598655223847,"48.83552381204077, 2.302598655223847","{'buildingNumber': '64', 'streetNumber': '64', 'routeNumbers': [], 'street': 'Place Charles Vallin', 'streetName': 'Place Charles Vallin', 'streetNameAndNumber': '64 Place Charles Vallin', 'countryCode': 'FR', 'countrySubdivision': 'Île-de-France', 'countrySecondarySubdivision': 'Paris', 'municipality': 'Paris', 'postalCode': '75015', 'municipalitySubdivision': '15ème Arrondissement', 'country': 'France', 'countryCodeISO3': 'FRA', 'freeformAddress': '64 Place Charles Vallin, Paris, 75015', 'boundingBox': {'northEast': '48.835552,2.302718', 'southWest': '48.835433,2.302360', 'entity': 'position'}, 'localName': 'Paris'}",Paris,75015,15,26,1,1,1
365,82450803,Square Cambronne,48.84756654525975,2.3025691509246826,"48.847566545259745, 2.3025691509246826","{'buildingNumber': '4', 'streetNumber': '4', 'routeNumbers': [], 'street': 'Boulevard Garibaldi', 'streetName': 'Boulevard Garibaldi', 'streetNameAndNumber': '4 Boulevard Garibaldi', 'countryCode': 'FR', 'countrySubdivision': 'Île-de-France', 'countrySecondarySubdivision': 'Paris', 'municipality': 'Paris', 'postalCode': '75015', 'municipalitySubdivision': '15ème Arrondissement', 'country': 'France', 'countryCodeISO3': 'FRA', 'freeformAddress': '4 Boulevard Garibaldi, Paris, 75015', 'boundingBox': {'northEast': '48.847546,2.302989', 'southWest': '48.847366,2.302377', 'entity': 'position'}, 'localName': 'Paris'}",Paris,75015,15,59,1,1,1
366,210747224,Pirogues de Bercy - Libourne,48.832308000000005,2.38637,"48.832308, 2.38637","{'buildingNumber': '20', 'streetNumber': '20', 'routeNumbers': [], 'street': 'Rue des Pirogues de Bercy', 'streetName': 'Rue des Pirogues de Bercy', 'streetNameAndNumber': '20 Rue des Pirogues de Bercy', 'countryCode': 'FR', 'countrySubdivision': 'Île-de-France', 'countrySecondarySubdivision': 'Paris', 'municipality': 'Paris', 'postalCode': '75012', 'municipalitySubdivision': '12ème Arrondissement', 'country': 'France', 'countryCodeISO3': 'FRA', 'freeformAddress': '20 Rue des Pirogues de Bercy, Paris, 75012', 'boundingBox': {'northEast': '48.832590,2.386627', 'southWest': '48.832224,2.386152', 'entity': 'position'}, 'localName': 'Paris'}",Paris,75012,12,49,1,1,1
367,210568512,Assemblée Nationale,48.861411014651935,2.320121418520769,"48.86141101465194, 2.320121418520769","{'buildingNumber': '90', 'streetNumber': '90', 'routeNumbers': [], 'street': 'Rue de Lille', 'streetName': 'Rue de Lille', 'streetNameAndNumber': '90 Rue de Lille', 'countryCode': 'FR', 'countrySubdivision': 'Île-de-France', 'countrySecondarySubdivision': 'Paris', 'municipality': 'Paris', 'postalCode': '75007', 'municipalitySubdivision': '7ème Arrondissement', 'country': 'France', 'countryCodeISO3': 'FRA', 'freeformAddress': '90 Rue de Lille, Paris, 75007', 'boundingBox': {'northEast': '48.861576,2.320302', 'southWest': '48.861354,2.319325', 'entity': 'position'}, 'localName': 'Paris'}",Paris,75007,07,63,1,1,1
368,357409723,Place Violet,48.84487893836502,2.2905756533145905,"48.84487893836502, 2.2905756533145905","{'buildingNumber': '7', 'streetNumber': '7', 'routeNumbers': [], 'street': 'Place Violet', 'streetName': 'Place Violet', 'streetNameAndNumber': '7 Place Violet', 'countryCode': 'FR', 'countrySubdivision': 'Île-de-France', 'countrySecondarySubdivision': 'Paris', 'municipality': 'Paris', 'postalCode': '75015', 'municipalitySubdivision': '15ème Arrondissement', 'country': 'France', 'countryCodeISO3': 'FRA', 'freeformAddress': '7 Place Violet, Paris, 75015', 'boundingBox': {'northEast': '48.844873,2.290954', 'southWest': '48.844555,2.290675', 'entity': 'position'}, 'localName': 'Paris'}",Paris,75015,15,30,1,1,1
369,1063017616,Mairie de La Garenne Colombes,48.906475,2.246955,"48.906475, 2.246955","{'buildingNumber': '39', 'streetNumber': '39', 'routeNumbers': ['D908'], 'street': 'Boulevard de la République', 'streetName': 'Boulevard de la République', 'streetNameAndNumber': '39 Boulevard de la République', 'countryCode': 'FR', 'countrySubdivision': 'Île-de-France', 'countrySecondarySubdivision': 'Hauts-de-Seine', 'municipality': 'La Garenne-Colombes', 'postalCode': '92250', 'municipalitySubdivision': 'La Garenne-Colombes', 'country': 'France', 'countryCodeISO3': 'FRA', 'freeformAddress': '39 Boulevard de la République, La Garenne-Colombes, 92250', 'boundingBox': {'northEast': '48.906644,2.247142', 'southWest': '48.906538,2.246311', 'entity': 'position'}, 'localName': 'La Garenne-Colombes'}",La Garenne-Colombes,92250,La Garenne-Colombes,22,1,1,1
370,2515403527,Saint-Cloud - Hippodrome,48.8583409421007,2.258151769638062,"48.858340942100696, 2.258151769638062","{'routeNumbers': [], 'street': 'Route des Lacs à Passy', 'streetName': 'Route des Lacs à Passy', 'countryCode': 'FR', 'countrySubdivision': 'Île-de-France', 'countrySecondarySubdivision': 'Paris', 'municipality': 'Paris', 'postalCode': '75016', 'municipalitySubdivision': '16ème Arrondissement', 'country': 'France', 'countryCodeISO3': 'FRA', 'freeformAddress': 'Route des Lacs à Passy, Paris, 75016', 'boundingBox': {'northEast': '48.858453,2.258847', 'southWest': '48.858436,2.258168', 'entity': 'position'}, 'localName': 'Paris'}",Paris,75016,16,0,0,0,0
371,49403716,Commandant Rivière,48.872933,2.309796,"48.872933, 2.309796","{'buildingNumber': '2', 'streetNumber': '2', 'routeNumbers': [], 'street': 'Rue du Commandant Rivière', 'streetName': 'Rue du Commandant Rivière', 'streetNameAndNumber': '2 Rue du Commandant Rivière', 'countryCode': 'FR', 'countrySubdivision': 'Île-de-France', 'countrySecondarySubdivision': 'Paris', 'municipality': 'Paris', 'postalCode': '75008', 'municipalitySubdivision': '8ème Arrondissement', 'country': 'France', 'countryCodeISO3': 'FRA', 'freeformAddress': '2 Rue du Commandant Rivière, Paris, 75008', 'boundingBox': {'northEast': '48.872789,2.310056', 'southWest': '48.872655,2.308240', 'entity': 'position'}, 'localName': 'Paris'}",Paris,75008,08,27,1,1,1
372,85165045,Place Jean-Baptiste Clément,48.81240466867336,2.361709177494049,"48.81240466867336, 2.3617091774940495","{'routeNumbers': ['D7'], 'street': 'Avenue de Fontainebleau', 'streetName': 'Avenue de Fontainebleau', 'countryCode': 'FR', 'countrySubdivision': 'Île-de-France', 'countrySecondarySubdivision': 'Val-de-Marne', 'municipality': 'Le Kremlin-Bicêtre', 'postalCode': '94270', 'municipalitySubdivision': 'Le Kremlin-Bicêtre', 'country': 'France', 'countryCodeISO3': 'FRA', 'freeformAddress': 'Avenue de Fontainebleau, Le Kremlin-Bicêtre, 94270', 'boundingBox': {'northEast': '48.812613,2.361706', 'southWest': '48.812359,2.361621', 'entity': 'position'}, 'localName': 'Le Kremlin-Bicêtre'}",Le Kremlin-Bicêtre,94270,Le Kremlin-Bicêtre,25,1,1,1
373,27363103,Porte d'Auteuil,48.8479394142243,2.2608396783471107,"48.8479394142243, 2.2608396783471107","{'buildingNumber': '74Bis', 'streetNumber': '74Bis', 'routeNumbers': [], 'street': ""Rue d'Auteuil"", 'streetName': ""Rue d'Auteuil"", 'streetNameAndNumber': ""74Bis Rue d'Auteuil"", 'countryCode': 'FR', 'countrySubdivision': 'Île-de-France', 'countrySecondarySubdivision': 'Paris', 'municipality': 'Paris', 'postalCode': '75016', 'municipalitySubdivision': '16ème Arrondissement', 'country': 'France', 'countryCodeISO3': 'FRA', 'freeformAddress': ""74Bis Rue d'Auteuil, Paris, 75016"", 'boundingBox': {'northEast': '48.847966,2.262225', 'southWest': '48.847916,2.260165', 'entity': 'position'}, 'localName': 'Paris'}",Paris,75016,16,33,1,1,1
374,27415179,Sarrette - Général Leclerc,48.82503085292528,2.326412869398186,"48.82503085292528, 2.326412869398186","{'buildingNumber': '58', 'streetNumber': '58', 'routeNumbers': [], 'street': 'Rue Sarrette', 'streetName': 'Rue Sarrette', 'streetNameAndNumber': '58 Rue Sarrette', 'countryCode': 'FR', 'countrySubdivision': 'Île-de-France', 'countrySecondarySubdivision': 'Paris', 'municipality': 'Paris', 'postalCode': '75014', 'municipalitySubdivision': '14ème Arrondissement', 'country': 'France', 'countryCodeISO3': 'FRA', 'freeformAddress': '58 Rue Sarrette, Paris, 75014', 'boundingBox': {'northEast': '48.825538,2.327731', 'southWest': '48.824670,2.325978', 'entity': 'position'}, 'localName': 'Paris'}",Paris,75014,14,22,1,1,1
375,54000571,Dugommier,48.8388110488154,2.38965779542923,"48.8388110488154, 2.38965779542923","{'buildingNumber': '2', 'streetNumber': '2', 'routeNumbers': [], 'street': 'Boulevard de Reuilly', 'streetName': 'Boulevard de Reuilly', 'streetNameAndNumber': '2 Boulevard de Reuilly', 'countryCode': 'FR', 'countrySubdivision': 'Île-de-France', 'countrySecondarySubdivision': 'Paris', 'municipality': 'Paris', 'postalCode': '75012', 'municipalitySubdivision': '12ème Arrondissement', 'country': 'France', 'countryCodeISO3': 'FRA', 'freeformAddress': '2 Boulevard de Reuilly, Paris, 75012', 'boundingBox': {'northEast': '48.839061,2.390056', 'southWest': '48.838673,2.389559', 'entity': 'position'}, 'localName': 'Paris'}",Paris,75012,12,55,1,1,1
376,85145704,Réunion - Avron,48.85256675203378,2.4039280687081157,"48.852566752033766, 2.403928068708116","{'buildingNumber': '2', 'streetNumber': '2', 'routeNumbers': [], 'street': 'Rue de la Réunion', 'streetName': 'Rue de la Réunion', 'streetNameAndNumber': '2 Rue de la Réunion', 'countryCode': 'FR', 'countrySubdivision': 'Île-de-France', 'countrySecondarySubdivision': 'Paris', 'municipality': 'Paris', 'postalCode': '75020', 'municipalitySubdivision': '20ème Arrondissement', 'country': 'France', 'countryCodeISO3': 'FRA', 'freeformAddress': '2 Rue de la Réunion, Paris, 75020', 'boundingBox': {'northEast': '48.853273,2.404033', 'southWest': '48.852328,2.403284', 'entity': 'position'}, 'localName': 'Paris'}",Paris,75020,20,26,1,1,1
377,27363162,Ranelagh - Mozart,48.85545334552678,2.2701915353536606,"48.85545334552678, 2.2701915353536606","{'buildingNumber': '39', 'streetNumber': '39', 'routeNumbers': [], 'street': 'Avenue Mozart', 'streetName': 'Avenue Mozart', 'streetNameAndNumber': '39 Avenue Mozart', 'countryCode': 'FR', 'countrySubdivision': 'Île-de-France', 'countrySecondarySubdivision': 'Paris', 'municipality': 'Paris', 'postalCode': '75016', 'municipalitySubdivision': '16ème Arrondissement', 'country': 'France', 'countryCodeISO3': 'FRA', 'freeformAddress': '39 Avenue Mozart, Paris, 75016', 'boundingBox': {'northEast': '48.855569,2.270250', 'southWest': '48.854684,2.269387', 'entity': 'position'}, 'localName': 'Paris'}",Paris,75016,16,23,1,1,1
378,653044270,Claude Bernard - Arbalète,48.83976676978203,2.3475109040737148,"48.83976676978202, 2.347510904073715","{'buildingNumber': '54', 'streetNumber': '54', 'routeNumbers': [], 'street': 'Rue Claude Bernard', 'streetName': 'Rue Claude Bernard', 'streetNameAndNumber': '54 Rue Claude Bernard', 'countryCode': 'FR', 'countrySubdivision': 'Île-de-France', 'countrySecondarySubdivision': 'Paris', 'municipality': 'Paris', 'postalCode': '75005', 'municipalitySubdivision': '5ème Arrondissement', 'country': 'France', 'countryCodeISO3': 'FRA', 'freeformAddress': '54 Rue Claude Bernard, Paris, 75005', 'boundingBox': {'northEast': '48.839814,2.348912', 'southWest': '48.839168,2.347224', 'entity': 'position'}, 'localName': 'Paris'}",Paris,75005,05,17,1,1,1
379,26958435,Square des Saint-Simoniens,48.8701796,2.3967273,"48.8701796, 2.3967273","{'buildingNumber': '143', 'streetNumber': '143', 'routeNumbers': [], 'street': 'Rue de Ménilmontant', 'streetName': 'Rue de Ménilmontant', 'streetNameAndNumber': '143 Rue de Ménilmontant', 'countryCode': 'FR', 'countrySubdivision': 'Île-de-France', 'countrySecondarySubdivision': 'Paris', 'municipality': 'Paris', 'postalCode': '75020', 'municipalitySubdivision': '20ème Arrondissement', 'country': 'France', 'countryCodeISO3': 'FRA', 'freeformAddress': '143 Rue de Ménilmontant, Paris, 75020', 'boundingBox': {'northEast': '48.870230,2.397231', 'southWest': '48.870149,2.396505', 'entity': 'position'}, 'localName': 'Paris'}",Paris,75020,20,25,1,1,1
380,6385,Petit - Manin,48.88650687534334,2.3938155401308374,"48.88650687534334, 2.3938155401308374","{'buildingNumber': '124', 'streetNumber': '124', 'routeNumbers': [], 'street': 'Rue Petit', 'streetName': 'Rue Petit', 'streetNameAndNumber': '124 Rue Petit', 'countryCode': 'FR', 'countrySubdivision': 'Île-de-France', 'countrySecondarySubdivision': 'Paris', 'municipality': 'Paris', 'postalCode': '75019', 'municipalitySubdivision': '19ème Arrondissement', 'country': 'France', 'countryCodeISO3': 'FRA', 'freeformAddress': '124 Rue Petit, Paris, 75019', 'boundingBox': {'northEast': '48.886414,2.393821', 'southWest': '48.886404,2.393435', 'entity': 'position'}, 'localName': 'Paris'}",Paris,75019,19,22,1,1,1
381,82550925,Place des Marseillais,48.82663907252554,2.405928075313569,"48.82663907252554, 2.4059280753135686","{'buildingNumber': '138', 'streetNumber': '138', 'routeNumbers': ['D6', 'N6', 'D6b'], 'street': 'Rue de Paris', 'streetName': 'Rue de Paris', 'streetNameAndNumber': '138 Rue de Paris', 'countryCode': 'FR', 'countrySubdivision': 'Île-de-France', 'countrySecondarySubdivision': 'Val-de-Marne', 'municipality': 'Charenton-le-Pont', 'postalCode': '94220', 'municipalitySubdivision': 'Charenton-le-Pont', 'country': 'France', 'countryCodeISO3': 'FRA', 'freeformAddress': '138 Rue de Paris, Charenton-le-Pont, 94220', 'boundingBox': {'northEast': '48.826753,2.406143', 'southWest': '48.826391,2.405573', 'entity': 'position'}, 'localName': 'Charenton-le-Pont'}",Charenton-le-Pont,94220,Charenton-le-Pont,37,1,1,1
382,27363096,Charenton - Wattignies,48.83667579640627,2.3917958555556287,"48.83667579640627, 2.391795855555629","{'buildingNumber': '245Bis', 'streetNumber': '245Bis', 'routeNumbers': [], 'street': 'Rue de Charenton', 'streetName': 'Rue de Charenton', 'streetNameAndNumber': '245Bis Rue de Charenton', 'countryCode': 'FR', 'countrySubdivision': 'Île-de-France', 'countrySecondarySubdivision': 'Paris', 'municipality': 'Paris', 'postalCode': '75012', 'municipalitySubdivision': '12ème Arrondissement', 'country': 'France', 'countryCodeISO3': 'FRA', 'freeformAddress': '245Bis Rue de Charenton, Paris, 75012', 'boundingBox': {'northEast': '48.836968,2.392178', 'southWest': '48.836087,2.391502', 'entity': 'position'}, 'localName': 'Paris'}",Paris,75012,12,33,1,1,1
383,1062192012,Gare Rosny-Bois-Perrier,48.88115023337061,2.480436824262142,"48.88115023337061, 2.480436824262142","{'routeNumbers': [], 'street': 'Rue Léon Blum', 'streetName': 'Rue Léon Blum', 'countryCode': 'FR', 'countrySubdivision': 'Île-de-France', 'countrySecondarySubdivision': 'Seine-Saint-Denis', 'municipality': 'Rosny-sous-Bois', 'postalCode': '93110', 'municipalitySubdivision': 'Rosny-sous-Bois', 'country': 'France', 'countryCodeISO3': 'FRA', 'freeformAddress': 'Rue Léon Blum, Rosny-sous-Bois, 93110', 'boundingBox': {'northEast': '48.881356,2.481061', 'southWest': '48.881094,2.480426', 'entity': 'position'}, 'localName': 'Rosny-sous-Bois'}",Rosny-sous-Bois,93110,Rosny-sous-Bois,36,1,1,1
384,475524450,Chanzy - Sud-Est,48.88891203769877,2.195632159709931,"48.888912037698766, 2.195632159709931","{'buildingNumber': '1', 'streetNumber': '1', 'routeNumbers': [], 'street': 'Rue de Chanzy', 'streetName': 'Rue de Chanzy', 'streetNameAndNumber': '1 Rue de Chanzy', 'countryCode': 'FR', 'countrySubdivision': 'Île-de-France', 'countrySecondarySubdivision': 'Hauts-de-Seine', 'municipality': 'Nanterre', 'postalCode': '92000', 'municipalitySubdivision': 'Nanterre', 'country': 'France', 'countryCodeISO3': 'FRA', 'freeformAddress': '1 Rue de Chanzy, Nanterre, 92000', 'boundingBox': {'northEast': '48.889171,2.195908', 'southWest': '48.888771,2.195422', 'entity': 'position'}, 'localName': 'Nanterre'}",Nanterre,92000,Nanterre,25,1,1,1
385,653048150,Jussieu - Guy de la Brosse,48.845665000000004,2.3556529999999998,"48.845665, 2.355653","{'buildingNumber': '15', 'streetNumber': '15', 'routeNumbers': [], 'street': 'Rue Jussieu', 'streetName': 'Rue Jussieu', 'streetNameAndNumber': '15 Rue Jussieu', 'countryCode': 'FR', 'countrySubdivision': 'Île-de-France', 'countrySecondarySubdivision': 'Paris', 'municipality': 'Paris', 'postalCode': '75005', 'municipalitySubdivision': '5ème Arrondissement', 'country': 'France', 'countryCodeISO3': 'FRA', 'freeformAddress': '15 Rue Jussieu, Paris, 75005', 'boundingBox': {'northEast': '48.845943,2.355956', 'southWest': '48.845519,2.355329', 'entity': 'position'}, 'localName': 'Paris'}",Paris,75005,05,40,1,1,1
386,84986959,Bastille - Biscornet,48.85135577957895,2.369220033288002,"48.851355779578945, 2.369220033288002","{'buildingNumber': '48', 'streetNumber': '48', 'routeNumbers': [], 'street': 'Boulevard de la Bastille', 'streetName': 'Boulevard de la Bastille', 'streetNameAndNumber': '48 Boulevard de la Bastille', 'countryCode': 'FR', 'countrySubdivision': 'Île-de-France', 'countrySecondarySubdivision': 'Paris', 'municipality': 'Paris', 'postalCode': '75012', 'municipalitySubdivision': '12ème Arrondissement', 'country': 'France', 'countryCodeISO3': 'FRA', 'freeformAddress': '48 Boulevard de la Bastille, Paris, 75012', 'boundingBox': {'northEast': '48.851477,2.369198', 'southWest': '48.851251,2.369114', 'entity': 'position'}, 'localName': 'Paris'}",Paris,75012,12,62,1,1,1
387,244400797,Jean Lolive - Parc Stalingrad,48.89206174403158,2.4091735482215886,"48.89206174403158, 2.4091735482215886","{'buildingNumber': '104', 'streetNumber': '104', 'routeNumbers': ['N3'], 'street': 'Avenue Jean Lolive', 'streetName': 'Avenue Jean Lolive', 'streetNameAndNumber': '104 Avenue Jean Lolive', 'countryCode': 'FR', 'countrySubdivision': 'Île-de-France', 'countrySecondarySubdivision': 'Seine-Saint-Denis', 'municipality': 'Pantin', 'postalCode': '93500', 'municipalitySubdivision': 'Pantin', 'country': 'France', 'countryCodeISO3': 'FRA', 'freeformAddress': '104 Avenue Jean Lolive, Pantin, 93500', 'boundingBox': {'northEast': '48.892295,2.408980', 'southWest': '48.892186,2.408431', 'entity': 'position'}, 'localName': 'Pantin'}",Pantin,93500,Pantin,23,1,1,1
388,213922790,Champeaux - Gallieni,48.86445913468464,2.416177801787853,"48.864459134684644, 2.4161778017878532","{'routeNumbers': [], 'street': 'Rue des Champeaux', 'streetName': 'Rue des Champeaux', 'countryCode': 'FR', 'countrySubdivision': 'Île-de-France', 'countrySecondarySubdivision': 'Seine-Saint-Denis', 'municipality': 'Bagnolet', 'postalCode': '93170', 'municipalitySubdivision': 'Bagnolet', 'country': 'France', 'countryCodeISO3': 'FRA', 'freeformAddress': 'Rue des Champeaux, Bagnolet, 93170', 'boundingBox': {'northEast': '48.864649,2.416407', 'southWest': '48.863445,2.414381', 'entity': 'position'}, 'localName': 'Bagnolet'}",Bagnolet,93170,Bagnolet,50,1,1,1
389,129001431,Courcelles - Place des Ternes,48.878199928923124,2.2992860188665043,"48.878199928923124, 2.2992860188665043","{'buildingNumber': '87', 'streetNumber': '87', 'routeNumbers': [], 'street': 'Boulevard de Courcelles', 'streetName': 'Boulevard de Courcelles', 'streetNameAndNumber': '87 Boulevard de Courcelles', 'countryCode': 'FR', 'countrySubdivision': 'Île-de-France', 'countrySecondarySubdivision': 'Paris', 'municipality': 'Paris', 'postalCode': '75008', 'municipalitySubdivision': '17ème Arrondissement', 'country': 'France', 'countryCodeISO3': 'FRA', 'freeformAddress': '87 Boulevard de Courcelles, Paris, 75008', 'boundingBox': {'northEast': '48.878632,2.300638', 'southWest': '48.878197,2.298656', 'entity': 'position'}, 'localName': 'Paris'}",Paris,75008,08,31,1,1,1
390,394404659,Gare Saint-Lazare - Cour du Havre,48.87567440085132,2.3265598341822624,"48.87567440085132, 2.3265598341822624","{'routeNumbers': [], 'street': 'Place du Havre', 'streetName': 'Place du Havre', 'countryCode': 'FR', 'countrySubdivision': 'Île-de-France', 'countrySecondarySubdivision': 'Paris', 'municipality': 'Paris', 'postalCode': '75008', 'municipalitySubdivision': '8ème Arrondissement', 'country': 'France', 'countryCodeISO3': 'FRA', 'freeformAddress': 'Place du Havre, Paris, 75008', 'boundingBox': {'northEast': '48.875580,2.326706', 'southWest': '48.875563,2.326433', 'entity': 'position'}, 'localName': 'Paris'}",Paris,75008,08,45,1,1,1
391,473204291,Victor Hugo - Magasins Généraux,48.903281401126755,2.368072383105755,"48.903281401126755, 2.368072383105755","{'routeNumbers': [], 'street': 'Avenue des Géomètres', 'streetName': 'Avenue des Géomètres', 'countryCode': 'FR', 'countrySubdivision': 'Île-de-France', 'countrySecondarySubdivision': 'Seine-Saint-Denis', 'municipality': 'Aubervilliers', 'postalCode': '93300', 'municipalitySubdivision': 'Aubervilliers', 'country': 'France', 'countryCodeISO3': 'FRA', 'freeformAddress': 'Avenue des Géomètres, Aubervilliers, 93300', 'boundingBox': {'northEast': '48.903595,2.368318', 'southWest': '48.903253,2.368054', 'entity': 'position'}, 'localName': 'Aubervilliers'}",Aubervilliers,93300,Aubervilliers,34,1,1,1
392,653203262,Parc Pierre Lagravère,48.92650488131725,2.239069678491417,"48.92650488131725, 2.239069678491417","{'buildingNumber': '115', 'streetNumber': '115', 'routeNumbers': [], 'street': 'Rue Robert Schumann', 'streetName': 'Rue Robert Schumann', 'streetNameAndNumber': '115 Rue Robert Schumann', 'countryCode': 'FR', 'countrySubdivision': 'Île-de-France', 'countrySecondarySubdivision': 'Hauts-de-Seine', 'municipality': 'Colombes', 'postalCode': '92700', 'municipalitySubdivision': 'Colombes', 'country': 'France', 'countryCodeISO3': 'FRA', 'freeformAddress': '115 Rue Robert Schumann, Colombes, 92700', 'boundingBox': {'northEast': '48.926574,2.239182', 'southWest': '48.926412,2.239123', 'entity': 'position'}, 'localName': 'Colombes'}",Colombes,92700,Colombes,30,1,1,1
393,406806401,Guichet - Jean Jaurès,48.90516986812904,2.3023840785026555,"48.905169868129036, 2.3023840785026555","{'buildingNumber': '14', 'streetNumber': '14', 'routeNumbers': [], 'street': 'Rue du Guichet', 'streetName': 'Rue du Guichet', 'streetNameAndNumber': '14 Rue du Guichet', 'countryCode': 'FR', 'countrySubdivision': 'Île-de-France', 'countrySecondarySubdivision': 'Hauts-de-Seine', 'municipality': 'Clichy', 'postalCode': '92110', 'municipalitySubdivision': 'Clichy', 'country': 'France', 'countryCodeISO3': 'FRA', 'freeformAddress': '14 Rue du Guichet, Clichy, 92110', 'boundingBox': {'northEast': '48.905222,2.303704', 'southWest': '48.904491,2.302038', 'entity': 'position'}, 'localName': 'Clichy'}",Clichy,92110,Clichy,28,1,1,1
394,85143075,Evariste Galois,48.87308753734472,2.413338012993336,"48.87308753734472, 2.4133380129933357","{'buildingNumber': '11', 'streetNumber': '11', 'routeNumbers': [], 'street': 'Rue de Noisy-le-Sec', 'streetName': 'Rue de Noisy-le-Sec', 'streetNameAndNumber': '11 Rue de Noisy-le-Sec', 'countryCode': 'FR', 'countrySubdivision': 'Île-de-France', 'countrySecondarySubdivision': 'Paris', 'municipality': 'Paris', 'postalCode': '75020', 'municipalitySubdivision': '20ème Arrondissement', 'country': 'France', 'countryCodeISO3': 'FRA', 'freeformAddress': '11 Rue de Noisy-le-Sec, Paris, 75020', 'boundingBox': {'northEast': '48.873110,2.413366', 'southWest': '48.872690,2.412846', 'entity': 'position'}, 'localName': 'Paris'}",Paris,75020,20,30,1,1,1
